restaurant_id,restaurant_name,[restaurant_name],food_type,[food_type],city_name,[city_name],rating
1596,coyote cafe,coyote:::cafe:::,cafe,cafe:::,capitola,capitola:::,1.7
1597,mr. toots coffeehouse,mr.:::toots:::coffeehouse:::,cafe,cafe:::,capitola,capitola:::,3.0
1598,carrows,carrows:::,cafe,cafe:::,castro valley,castro:::valley:::,2.0
1599,dell cafe,dell:::cafe:::,cafe,cafe:::,castro valley,castro:::valley:::,2.3
1600,priors expresso,priors:::expresso:::,cafe,cafe:::,castro valley,castro:::valley:::,3.2
1601,skippers cafe,skippers:::cafe:::,cafe,cafe:::,castroville,castroville:::,2.0
1602,cafe dolce pacific plaza,cafe:::dolce:::pacific:::plaza:::,cafe,cafe:::,clayton,clayton:::,2.0
1603,jils patisserie & cafe,jils:::patisserie:::&:::cafe:::,cafe,cafe:::,colma,colma:::,2.0
1604,wongs cafe,wongs:::cafe:::,cafe,cafe:::,colma,colma:::,2.0
1605,american expresso,american:::expresso:::,cafe,cafe:::,concord,concord:::,2.0
1606,cactus cafe,cactus:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1607,cafe express,cafe:::express:::,cafe,cafe:::,concord,concord:::,2.0
1608,elenis coffee shop,elenis:::coffee:::shop:::,cafe,cafe:::,concord,concord:::,2.0
1609,expresso cafe,expresso:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1610,gateway cafe,gateway:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1611,mediterranean cafe,mediterranean:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1612,mocha lisa,mocha:::lisa:::,cafe,cafe:::,concord,concord:::,2.0
1613,park cafe,park:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1614,parkside cafe,parkside:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1615,shimmys cafe,shimmys:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1616,sugar plum coffee shop,sugar:::plum:::coffee:::shop:::,cafe,cafe:::,concord,concord:::,2.0
1617,sunshine cafe,sunshine:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1618,the metro cafe,the:::metro:::cafe:::,cafe,cafe:::,concord,concord:::,2.0
1619,treats sidewalk cafe & bakery,treats:::sidewalk:::cafe:::&:::bakery:::,cafe,cafe:::,concord,concord:::,2.0
1620,emilios cafe,emilios:::cafe:::,cafe,cafe:::,crockett,crockett:::,2.0
1621,pages cafe,pages:::cafe:::,cafe,cafe:::,crockett,crockett:::,2.0
1622,andrews cafe,andrews:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1623,bobbi s coffee shop,bobbi:::s:::coffee:::shop:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1624,cafe gourmet & catering company,cafe:::gourmet:::&:::catering:::company:::,cafe,cafe:::,cupertino,cupertino:::,3.0
1625,cafe tiburon,cafe:::tiburon:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1626,coffee society,coffee:::society:::,cafe,cafe:::,cupertino,cupertino:::,3.5
1627,gloria jeans coffee bean,gloria:::jeans:::coffee:::bean:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1628,hina beach cafe,hina:::beach:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1629,lees cafeteria,lees:::cafeteria:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1630,sports city cafe,sports:::city:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1631,syva cafeteria,syva:::cafeteria:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1632,the corner cafe,the:::corner:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1633,town center cafe,town:::center:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1634,victoria cafe,victoria:::cafe:::,cafe,cafe:::,cupertino,cupertino:::,2.0
1635,cafe maisonnette,cafe:::maisonnette:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1636,cafe nautilus,cafe:::nautilus:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1637,classic cafe,classic:::cafe:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1638,johns cafe,johns:::cafe:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1639,lily cafe,lily:::cafe:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1640,logitech cafeteria,logitech:::cafeteria:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1641,westlake coffee shop,westlake:::coffee:::shop:::,cafe,cafe:::,daly city,daly:::city:::,2.0
1642,blackhawk grille,blackhawk:::grille:::,cafe,cafe:::,danville,danville:::,3.9
1643,captains coffee,captains:::coffee:::,cafe,cafe:::,danville,danville:::,2.0
1644,euro cafe,euro:::cafe:::,cafe,cafe:::,danville,danville:::,2.0
1645,kava cafe,kava:::cafe:::,cafe,cafe:::,danville,danville:::,2.0
1646,rising loafer bakery cafe,rising:::loafer:::bakery:::cafe:::,cafe,cafe:::,danville,danville:::,2.8
1647,shawns cafe servo foods,shawns:::cafe:::servo:::foods:::,cafe,cafe:::,danville,danville:::,2.0
1648,uptown cafe,uptown:::cafe:::,cafe,cafe:::,danville,danville:::,1.5
1649,little cafe,little:::cafe:::,cafe,cafe:::,dublin,dublin:::,2.0
1650,two pesos mexican cafe,two:::pesos:::mexican:::cafe:::,cafe,cafe:::,dublin,dublin:::,2.0
1651,zacs cafe,zacs:::cafe:::,cafe,cafe:::,dublin,dublin:::,2.0
1652,art cafe,art:::cafe:::,cafe,cafe:::,el cerrito,el:::cerrito:::,2.0
1653,board of education cafe,board:::of:::education:::cafe:::,cafe,cafe:::,el cerrito,el:::cerrito:::,2.0
1654,the shutter cafe,the:::shutter:::cafe:::,cafe,cafe:::,el cerrito,el:::cerrito:::,3.3
1655,california dream cafe,california:::dream:::cafe:::,cafe,cafe:::,el sobrante,el:::sobrante:::,2.0
1656,weang ping cafe,weang:::ping:::cafe:::,cafe,cafe:::,el sobrante,el:::sobrante:::,2.0
1657,bank club cafe,bank:::club:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1658,bay cafe,bay:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1659,biscos cafe,biscos:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1660,broom bush coffee shop,broom:::bush:::coffee:::shop:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1661,cafe boui boui,cafe:::boui:::boui:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1662,cafe express,cafe:::express:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1663,carraras cafe,carraras:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.3
1664,chiron cafe,chiron:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1665,christophers courtyard cafe,christophers:::courtyard:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1666,jonahs cafe,jonahs:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1667,ot cafe,ot:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1668,robas pizza cafe,robas:::pizza:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1669,watergate tower ii cafe,watergate:::tower:::ii:::cafe:::,cafe,cafe:::,emeryville,emeryville:::,2.0
1670,blue cafe,blue:::cafe:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1671,coffee world,coffee:::world:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1672,espresso inizio,espresso:::inizio:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1673,heart key cafe,heart:::key:::cafe:::,cafe,cafe:::,fairfield,fairfield:::,2.7
1674,higher ground coffee house,higher:::ground:::coffee:::house:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1675,jo anns cafeteria,jo:::anns:::cafeteria:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1676,marie callender restaurant,marie:::callender:::restaurant:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1677,north bay coffee company,north:::bay:::coffee:::company:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1678,omelette house cafe,omelette:::house:::cafe:::,cafe,cafe:::,fairfield,fairfield:::,2.0
1679,mac phersons premuim coffee,mac:::phersons:::premuim:::coffee:::,cafe,cafe:::,felton,felton:::,2.0
1680,spankys cafe,spankys:::cafe:::,cafe,cafe:::,felton,felton:::,2.0
1681,century cafe,century:::cafe:::,cafe,cafe:::,foster city,foster:::city:::,2.0
1682,iac cafe,iac:::cafe:::,cafe,cafe:::,foster city,foster:::city:::,2.0
1683,treats sidewalk cafe & bakery,treats:::sidewalk:::cafe:::&:::bakery:::,cafe,cafe:::,foster city,foster:::city:::,2.0
1684,vwr coffee shop,vwr:::coffee:::shop:::,cafe,cafe:::,foster city,foster:::city:::,2.0
1685,fresh cup caffe,a,fresh:::cup:::caffe::::::a:::,cafe,cafe:::,fremont,fremont:::,2.0
1686,atari cafeteria,atari:::cafeteria:::,cafe,cafe:::,fremont,fremont:::,2.0
1687,cafe med,cafe:::med:::,cafe,cafe:::,fremont,fremont:::,2.0
1688,cafe restrnt du rondez vous,cafe:::restrnt:::du:::rondez:::vous:::,cafe,cafe:::,fremont,fremont:::,2.0
1689,candys coffee shop,candys:::coffee:::shop:::,cafe,cafe:::,fremont,fremont:::,2.0
1690,christy garden cafe,christy:::garden:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1691,connies cafe,connies:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1692,fremont coffee works,fremont:::coffee:::works:::,cafe,cafe:::,fremont,fremont:::,2.0
1693,ginas gourmet coffee,ginas:::gourmet:::coffee:::,cafe,cafe:::,fremont,fremont:::,2.0
1694,golden gate cafe,golden:::gate:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1695,impressive espresso,impressive:::espresso:::,cafe,cafe:::,fremont,fremont:::,2.0
1696,kaiser cafe,kaiser:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1697,kava cafe,kava:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1698,lunch place cafe,lunch:::place:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1699,mission coffees & more,mission:::coffees:::&:::more:::,cafe,cafe:::,fremont,fremont:::,2.3
1700,mission pine cafe,mission:::pine:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.3
1701,pearls cafe,pearls:::cafe:::,cafe,cafe:::,fremont,fremont:::,4.1
1702,philips cafeteria,philips:::cafeteria:::,cafe,cafe:::,fremont,fremont:::,2.0
1703,safeway cafeteria,safeway:::cafeteria:::,cafe,cafe:::,fremont,fremont:::,2.0
1704,sequel cafe,sequel:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1705,simas cafeteria,simas:::cafeteria:::,cafe,cafe:::,fremont,fremont:::,2.0
1706,spikes cafe,spikes:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1707,sujus coffee & tea,sujus:::coffee:::&:::tea:::,cafe,cafe:::,fremont,fremont:::,2.0
1708,sunset cactus cafe,sunset:::cactus:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1709,sunshine cafe,sunshine:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1710,syquest cafeteria,syquest:::cafeteria:::,cafe,cafe:::,fremont,fremont:::,2.3
1711,the deluxe cafe,the:::deluxe:::cafe:::,cafe,cafe:::,fremont,fremont:::,3.0
1712,vinces cafe,vinces:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1713,wiellies cafe,wiellies:::cafe:::,cafe,cafe:::,fremont,fremont:::,2.0
1714,gavillan college cafe,gavillan:::college:::cafe:::,cafe,cafe:::,gilroy,gilroy:::,2.0
1715,gilroy cafe,gilroy:::cafe:::,cafe,cafe:::,gilroy,gilroy:::,2.0
1716,mexico cafe,mexico:::cafe:::,cafe,cafe:::,gilroy,gilroy:::,2.0
1717,oakhorst cafe shop,oakhorst:::cafe:::shop:::,cafe,cafe:::,gilroy,gilroy:::,2.0
1718,california girls cafe & bakery,california:::girls:::cafe:::&:::bakery:::,cafe,cafe:::,half moon bay,half:::moon:::bay:::,2.7
1719,half moon bay coffee company,half:::moon:::bay:::coffee:::company:::,cafe,cafe:::,half moon bay,half:::moon:::bay:::,2.0
1720,sams coffee shop,sams:::coffee:::shop:::,cafe,cafe:::,half moon bay,half:::moon:::bay:::,2.0
1721,two fools cafe and market,two:::fools:::cafe:::and:::market:::,cafe,cafe:::,half moon bay,half:::moon:::bay:::,2.6
1722,anitas cafe,anitas:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1723,annas family coffee shop,annas:::family:::coffee:::shop:::,cafe,cafe:::,hayward,hayward:::,2.0
1724,b of a cafeteria,b:::of:::a:::cafeteria:::,cafe,cafe:::,hayward,hayward:::,2.0
1725,cabot cafe,cabot:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1726,cafe dumas,cafe:::dumas:::,cafe,cafe:::,hayward,hayward:::,2.6
1727,cafe vasiliki,cafe:::vasiliki:::,cafe,cafe:::,hayward,hayward:::,3.0
1728,caffe flavia,caffe:::flavia:::,cafe,cafe:::,hayward,hayward:::,2.0
1729,carillis cafe,carillis:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1730,cherryland cafe,cherryland:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1731,e c castor cafeteria,e:::c:::castor:::cafeteria:::,cafe,cafe:::,hayward,hayward:::,2.0
1732,eden plaza cafe,eden:::plaza:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1733,haymont coffee shop,haymont:::coffee:::shop:::,cafe,cafe:::,hayward,hayward:::,2.0
1734,hills coffee shop,hills:::coffee:::shop:::,cafe,cafe:::,hayward,hayward:::,2.0
1735,idas cafe,idas:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.3
1736,j c penney cafeteria,j:::c:::penney:::cafeteria:::,cafe,cafe:::,hayward,hayward:::,2.0
1737,janes cafeteria,janes:::cafeteria:::,cafe,cafe:::,hayward,hayward:::,2.0
1738,kjs cafe a la carte,kjs:::cafe:::a:::la:::carte:::,cafe,cafe:::,hayward,hayward:::,2.0
1739,mannys cafe,mannys:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1740,may land cafe,may:::land:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.0
1741,steves coffee shop,steves:::coffee:::shop:::,cafe,cafe:::,hayward,hayward:::,2.0
1742,yucca cafe,yucca:::cafe:::,cafe,cafe:::,hayward,hayward:::,2.3
1743,angels cafeteria,angels:::cafeteria:::,cafe,cafe:::,hercules,hercules:::,2.0
1744,bio rad cafe,bio:::rad:::cafe:::,cafe,cafe:::,hercules,hercules:::,2.0
1745,cafe nobel,cafe:::nobel:::,cafe,cafe:::,hercules,hercules:::,2.0
1746,cozy cup cafe,cozy:::cup:::cafe:::,cafe,cafe:::,hollister,hollister:::,2.0
1747,hollister coffee roasting,hollister:::coffee:::roasting:::,cafe,cafe:::,hollister,hollister:::,2.3
1748,mission cafe,mission:::cafe:::,cafe,cafe:::,hollister,hollister:::,2.0
1749,rancho cafe taqueria,rancho:::cafe:::taqueria:::,cafe,cafe:::,hollister,hollister:::,2.0
1750,avanti cafe,avanti:::cafe:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1751,express cafe,express:::cafe:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1752,g e ms java express & more,g:::e:::ms:::java:::express:::&:::more:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1753,lafayette cafe,lafayette:::cafe:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1754,lafayette coffee roasters,lafayette:::coffee:::roasters:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1755,millies kitchen,millies:::kitchen:::,cafe,cafe:::,lafayette,lafayette:::,2.6
1756,royal cafe,royal:::cafe:::,cafe,cafe:::,lafayette,lafayette:::,2.0
1757,starbucks coffee,starbucks:::coffee:::,cafe,cafe:::,lafayette,lafayette:::,2.3
1758,the squirrels coffee shop,the:::squirrels:::coffee:::shop:::,cafe,cafe:::,lafayette,lafayette:::,2.5
1759,g & a cafe,g:::&:::a:::cafe:::,cafe,cafe:::,livermore,livermore:::,2.0
1760,railroad cafe,railroad:::cafe:::,cafe,cafe:::,livermore,livermore:::,2.7
1761,triad cafeteria,triad:::cafeteria:::,cafe,cafe:::,livermore,livermore:::,2.0
1762,v & e cafe,v:::&:::e:::cafe:::,cafe,cafe:::,livermore,livermore:::,2.0
1763,cafe gourmet & catering compan,cafe:::gourmet:::&:::catering:::compan:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1764,cookie cafe & bakery,cookie:::cafe:::&:::bakery:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1765,los altos coffee shop,los:::altos:::coffee:::shop:::,cafe,cafe:::,los altos,los:::altos:::,2.8
1766,metropolitan cafe of art,metropolitan:::cafe:::of:::art:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1767,rx caffe,rx:::caffe:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1768,second cup cafe,second:::cup:::cafe:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1769,starbucks coffee,starbucks:::coffee:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1770,susies cafe,susies:::cafe:::,cafe,cafe:::,los altos,los:::altos:::,2.0
1771,29 east main cafe,29:::east:::main:::cafe:::,cafe,cafe:::,los gatos,los:::gatos:::,3.0
1772,blossom hill cafe,blossom:::hill:::cafe:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1773,cafe trio,cafe:::trio:::,cafe,cafe:::,los gatos,los:::gatos:::,3.4
1774,caffe and company,caffe:::and:::company:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1775,city expresso,city:::expresso:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1776,city expresso,city:::expresso:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1777,gilleys coffee shoppe,gilleys:::coffee:::shoppe:::,cafe,cafe:::,los gatos,los:::gatos:::,2.3
1778,great bear coffee,great:::bear:::coffee:::,cafe,cafe:::,los gatos,los:::gatos:::,3.0
1779,kaiser cafe,kaiser:::cafe:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1780,la maison du cafe,la:::maison:::du:::cafe:::,cafe,cafe:::,los gatos,los:::gatos:::,3.6
1781,los gatos cafe,los:::gatos:::cafe:::,cafe,cafe:::,los gatos,los:::gatos:::,2.7
1782,net frame cafeteria,net:::frame:::cafeteria:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1783,pacific coffee roasting co,pacific:::coffee:::roasting:::co:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1784,palo alto coffee roasting co,palo:::alto:::coffee:::roasting:::co:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1785,roohs cafe salsa,roohs:::cafe:::salsa:::,cafe,cafe:::,los gatos,los:::gatos:::,2.3
1786,sunshine caffe,sunshine:::caffe:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1787,the espresso works,the:::espresso:::works:::,cafe,cafe:::,los gatos,los:::gatos:::,2.0
1788,the flames coffee shop,the:::flames:::coffee:::shop:::,cafe,cafe:::,los gatos,los:::gatos:::,1.8
1789,cafe bohemia,cafe:::bohemia:::,cafe,cafe:::,martinez,martinez:::,2.0
1790,cafe romano california grill,cafe:::romano:::california:::grill:::,cafe,cafe:::,martinez,martinez:::,2.0
1791,express yourself cafe & bakery,express:::yourself:::cafe:::&:::bakery:::,cafe,cafe:::,martinez,martinez:::,2.0
1792,anns coffee shop,anns:::coffee:::shop:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1793,cafe borrone,cafe:::borrone:::,cafe,cafe:::,menlo park,menlo:::park:::,3.2
1794,cafe latte,cafe:::latte:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1795,cafe montmarte,cafe:::montmarte:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1796,cafe tropical,cafe:::tropical:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1797,commons cafe,commons:::cafe:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1798,flea st. cafe,flea:::st.:::cafe:::,cafe,cafe:::,menlo park,menlo:::park:::,3.7
1799,la-luna mexican cafe,la-luna:::mexican:::cafe:::,cafe,cafe:::,menlo park,menlo:::park:::,2.3
1800,qs little cafe,qs:::little:::cafe:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1801,tanas cafe,tanas:::cafe:::,cafe,cafe:::,menlo park,menlo:::park:::,2.0
1802,gateway cafe,gateway:::cafe:::,cafe,cafe:::,millbrae,millbrae:::,2.0
1803,irenes coffee shop,irenes:::coffee:::shop:::,cafe,cafe:::,millbrae,millbrae:::,2.0
1804,kings bowl coffee shop,kings:::bowl:::coffee:::shop:::,cafe,cafe:::,millbrae,millbrae:::,2.0
1805,peters cafe,peters:::cafe:::,cafe,cafe:::,millbrae,millbrae:::,3.0
1806,starbucks coffee,starbucks:::coffee:::,cafe,cafe:::,millbrae,millbrae:::,3.3
1807,book garden cafe,a,book:::garden:::cafe::::::a:::,cafe,cafe:::,milpitas,milpitas:::,2.3
1808,cafe bombay,cafe:::bombay:::,cafe,cafe:::,milpitas,milpitas:::,3.0
1809,ky nu cafe,ky:::nu:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,2.0
1810,manila bay cafe,manila:::bay:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,2.0
1811,montague cafe,montague:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,2.0
1812,sherrys cafe,sherrys:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,2.0
1813,youngs cafe,youngs:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,2.0
1814,zahirs cafe,zahirs:::cafe:::,cafe,cafe:::,milpitas,milpitas:::,3.2
1815,coastal affair,a,coastal:::affair::::::a:::,cafe,cafe:::,montara,montara:::,2.0
1816,cappuccino,cappuccino:::,cafe,cafe:::,moraga,moraga:::,2.0
1817,cookhouse cafe,cookhouse:::cafe:::,cafe,cafe:::,moraga,moraga:::,2.0
1818,moraga coffee shop,moraga:::coffee:::shop:::,cafe,cafe:::,moraga,moraga:::,2.0
1819,tommy gs valley cafe,tommy:::gs:::valley:::cafe:::,cafe,cafe:::,moraga,moraga:::,2.0
1820,bay city coffee roasting compa,bay:::city:::coffee:::roasting:::compa:::,cafe,cafe:::,mountain view,mountain:::view:::,1.7
1821,caffe mezzaluna,caffe:::mezzaluna:::,cafe,cafe:::,mountain view,mountain:::view:::,2.0
1822,creekside coffee,creekside:::coffee:::,cafe,cafe:::,mountain view,mountain:::view:::,2.0
1823,georges koffee kup,georges:::koffee:::kup:::,cafe,cafe:::,mountain view,mountain:::view:::,2.7
1824,jjs blues cafe,jjs:::blues:::cafe:::,cafe,cafe:::,mountain view,mountain:::view:::,2.0
1825,jumpin java coffee house,jumpin:::java:::coffee:::house:::,cafe,cafe:::,mountain view,mountain:::view:::,2.8
1826,nicolinos garden cafe,nicolinos:::garden:::cafe:::,cafe,cafe:::,mountain view,mountain:::view:::,2.0
1827,shiangs cafe,shiangs:::cafe:::,cafe,cafe:::,mountain view,mountain:::view:::,2.0
1828,tao tao cafe,tao:::tao:::cafe:::,cafe,cafe:::,mountain view,mountain:::view:::,2.7
1829,american bistro & cafe,american:::bistro:::&:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1830,caffeine and calories,caffeine:::and:::calories:::,cafe,cafe:::,napa,napa:::,2.0
1831,chimney rock cafe,chimney:::rock:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1832,curb side cafe,curb:::side:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1833,dennys,dennys:::,cafe,cafe:::,napa,napa:::,2.0
1834,jordeli cafe,jordeli:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1835,la crepe cafe,la:::crepe:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1836,paupaiz espresso bar & cafe,paupaiz:::espresso:::bar:::&:::cafe:::,cafe,cafe:::,napa,napa:::,2.0
1837,red rock partners/red rock caf,red:::rock:::partners/red:::rock:::caf:::,cafe,cafe:::,napa,napa:::,2.3
1838,soscol cafe all affairs cateri,soscol:::cafe:::all:::affairs:::cateri:::,cafe,cafe:::,napa,napa:::,2.0
1839,the foothill cafe,the:::foothill:::cafe:::,cafe,cafe:::,napa,napa:::,2.7
1840,bogarts coffee bistro,bogarts:::coffee:::bistro:::,cafe,cafe:::,newark,newark:::,1.7
1841,cafe my tho,cafe:::my:::tho:::,cafe,cafe:::,newark,newark:::,2.3
1842,dans cafeteria,dans:::cafeteria:::,cafe,cafe:::,newark,newark:::,2.0
1843,fremont ford cafe,fremont:::ford:::cafe:::,cafe,cafe:::,newark,newark:::,2.0
1844,gloria jeans coffee bean corp,gloria:::jeans:::coffee:::bean:::corp:::,cafe,cafe:::,newark,newark:::,2.0
1845,minias bake shop,minias:::bake:::shop:::,cafe,cafe:::,newark,newark:::,2.0
1846,newark java,newark:::java:::,cafe,cafe:::,newark,newark:::,2.0
1847,peterbilt coffee shop,peterbilt:::coffee:::shop:::,cafe,cafe:::,newark,newark:::,2.0
1848,anns cafe,anns:::cafe:::,cafe,cafe:::,oakland,oakland:::,4.0
1849,aroma cafe & bakery,aroma:::cafe:::&:::bakery:::,cafe,cafe:::,oakland,oakland:::,2.0
1850,asia coffee shop,asia:::coffee:::shop:::,cafe,cafe:::,oakland,oakland:::,2.0
1851,brewberrys fine coffee,brewberrys:::fine:::coffee:::,cafe,cafe:::,oakland,oakland:::,2.0
1852,cafe,cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1853,cafe 817,cafe:::817:::,cafe,cafe:::,oakland,oakland:::,2.0
1854,cafe camilles,cafe:::camilles:::,cafe,cafe:::,oakland,oakland:::,2.0
1855,cafe co may,cafe:::co:::may:::,cafe,cafe:::,oakland,oakland:::,2.0
1856,cafe colucci,cafe:::colucci:::,cafe,cafe:::,oakland,oakland:::,2.0
1857,cafe dathao,cafe:::dathao:::,cafe,cafe:::,oakland,oakland:::,2.0
1858,cafe eritrea dafrique,cafe:::eritrea:::dafrique:::,cafe,cafe:::,oakland,oakland:::,2.0
1859,cafe green,cafe:::green:::,cafe,cafe:::,oakland,oakland:::,2.0
1860,cafe marseille,cafe:::marseille:::,cafe,cafe:::,oakland,oakland:::,2.0
1861,cafe piccolo,cafe:::piccolo:::,cafe,cafe:::,oakland,oakland:::,2.0
1862,cafe royal,cafe:::royal:::,cafe,cafe:::,oakland,oakland:::,2.0
1863,cafe spasso,cafe:::spasso:::,cafe,cafe:::,oakland,oakland:::,2.0
1864,cafe velarian,cafe:::velarian:::,cafe,cafe:::,oakland,oakland:::,2.0
1865,cafe webster,cafe:::webster:::,cafe,cafe:::,oakland,oakland:::,2.0
1866,city hall plaza grandma coffee,city:::hall:::plaza:::grandma:::coffee:::,cafe,cafe:::,oakland,oakland:::,2.0
1867,coffee head,coffee:::head:::,cafe,cafe:::,oakland,oakland:::,2.3
1868,college point cafe,college:::point:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1869,dannys cafe,dannys:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1870,daves coffee shop,daves:::coffee:::shop:::,cafe,cafe:::,oakland,oakland:::,2.3
1871,deck cafe,deck:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1872,dellas china cup cafe,dellas:::china:::cup:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1873,duongs cafe cue,duongs:::cafe:::cue:::,cafe,cafe:::,oakland,oakland:::,2.0
1874,e i  & y cafe,e:::i::::::&:::y:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
1875,eastern city cafe,eastern:::city:::cafe:::,cafe,cafe:::,oakland,oakland:::,2.0
